Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2004,3,25,4,1832,1835,2146,2127,UA,572,N369UA,134,112,115,19,-3,DEN,MSP,680,6,13,0,,0,0,0,19,0,0
2004,3,25,4,1052,1043,1228,1240,UA,573,N432UA,216,237,201,-12,9,BWI,DEN,1491,5,10,0,,0,0,0,0,0,0
2004,3,25,4,1324,1324,1444,1448,UA,574,N373UA,80,84,65,-4,0,BIL,DEN,455,7,8,0,,0,0,0,0,0,0
2004,3,25,4,1547,1550,1838,1848,UA,574,N373UA,111,118,94,-10,-3,DEN,STL,770,3,14,0,,0,0,0,0,0,0
2004,3,25,4,1241,1246,1404,1400,UA,575,N321UA,143,134,105,4,-5,BWI,ORD,622,2,36,0,,0,0,0,0,0,0
2004,3,25,4,1447,1445,1712,1711,UA,575,N321UA,145,146,113,1,2,ORD,DFW,802,3,29,0,,0,0,0,0,0,0
2004,3,25,4,730,735,910,919,UA,576,N386UA,100,104,83,-9,-5,BOI,DEN,649,5,12,0,,0,0,0,0,0,0
2004,3,25,4,1013,1015,1231,1235,UA,576,N386UA,78,80,62,-4,-2,DEN,OMA,472,3,13,0,,0,0,0,0,0,0
2004,3,25,4,1328,1332,1452,1505,UA,576,N386UA,84,93,70,-13,-4,OMA,ORD,416,4,10,0,,0,0,0,0,0,0
2004,3,25,4,1655,1610,1950,1841,UA,576,N386UA,115,91,57,69,45,ORD,PIT,412,3,55,0,,0,45,0,24,0,0
2004,3,25,4,1714,1715,2024,1950,UA,577,N439UA,310,275,249,34,-1,ORD,SMF,1781,3,58,0,,0,0,0,34,0,0
2004,3,25,4,640,645,854,855,UA,578,N922UA,74,70,54,-1,-5,ORD,CLE,316,5,15,0,,0,0,0,0,0,0
2004,3,25,4,1445,1445,1716,1706,UA,579,N410UA,271,261,242,10,0,ORD,SAN,1723,3,26,0,,0,0,0,0,0,0
2004,3,25,4,1145,1150,1401,1353,UA,579,N410UA,196,183,165,8,-5,RSW,ORD,1120,4,27,0,,0,0,0,0,0,0
2004,3,25,4,859,905,1039,1036,UA,581,N597UA,100,91,63,3,-6,SFO,SNA,372,4,33,0,,0,0,0,0,0,0
2004,3,25,4,NA,900,NA,1016,UA,582,000000,NA,76,NA,NA,NA,MSP,ORD,334,0,0,1,A,0,0,0,0,0,0
2004,3,25,4,1101,1101,1324,1324,UA,582,N305UA,83,83,59,0,0,ORD,PIT,412,6,18,0,,0,0,0,0,0,0
2004,3,25,4,1646,1648,1919,1925,UA,583,N853UA,273,277,255,-6,-2,BOS,DEN,1754,7,11,0,,0,0,0,0,0,0
2004,3,25,4,1009,1012,1602,1558,UA,584,N853UA,233,226,217,4,-3,DEN,BOS,1754,5,11,0,,0,0,0,0,0,0
2004,3,25,4,552,600,907,922,UA,584,N814UA,135,142,112,-15,-8,OAK,DEN,957,8,15,0,,0,0,0,0,0,0
2004,3,25,4,1014,1010,1242,1242,UA,586,N370UA,88,92,70,0,4,DEN,MCI,533,2,16,0,,0,0,0,0,0,0
2004,3,25,4,1402,1338,1529,1515,UA,586,N370UA,87,97,61,14,24,MCI,ORD,403,3,23,0,,0,0,0,0,0,0
2004,3,25,4,1609,1610,1842,1826,UA,586,N370UA,93,76,56,16,-1,ORD,DTW,235,5,32,0,,0,0,0,16,0,0
2004,3,25,4,714,715,912,903,UA,586,N370UA,118,108,86,9,-1,TUS,DEN,639,12,20,0,,0,0,0,0,0,0
2004,3,25,4,1725,1730,1931,1924,UA,587,N478UA,186,174,167,7,-5,DEN,SEA,1024,4,15,0,,0,0,0,0,0,0
2004,3,25,4,940,940,1312,1310,UA,590,N461UA,152,150,132,2,0,ORD,MCO,1005,4,16,0,,0,0,0,0,0,0
2004,3,25,4,1430,1435,1616,1621,UA,591,N408UA,166,166,153,-5,-5,DEN,SEA,1024,3,10,0,,0,0,0,0,0,0
2004,3,25,4,1145,1150,1331,1340,UA,591,N408UA,226,230,209,-9,-5,IAD,DEN,1452,5,12,0,,0,0,0,0,0,0
2004,3,25,4,749,801,907,929,UA,592,N943UA,78,88,66,-22,-12,BIL,DEN,455,5,7,0,,0,0,0,0,0,0
2004,3,25,4,1018,1020,1306,1310,UA,592,N332UA,108,110,88,-4,-2,DEN,MSP,680,6,14,0,,0,0,0,0,0,0
2004,3,25,4,1507,1505,1744,1725,UA,593,N593UA,277,260,245,19,2,ORD,SNA,1726,4,28,0,,0,0,0,19,0,0
2004,3,25,4,645,650,1039,1054,UA,594,N331UA,174,184,159,-15,-5,ORD,FLL,1182,4,11,0,,0,0,0,0,0,0
2004,3,25,4,640,645,836,803,UA,596,N843UA,116,78,65,33,-5,LAX,OAK,337,4,47,0,,0,0,0,33,0,0
2004,3,25,4,2118,2005,2351,2225,UA,597,N819UA,153,140,107,86,73,ORD,MSY,837,3,43,0,,0,9,0,13,0,64
2004,3,25,4,1835,1714,2034,1902,UA,597,N819UA,179,168,123,92,81,PVD,ORD,849,5,51,0,,0,0,0,92,0,0
2004,3,25,4,1038,1045,1110,1127,UA,598,N326UA,32,42,15,-17,-7,COS,DEN,72,9,8,0,,0,0,0,0,0,0
2004,3,25,4,1220,1225,1447,1456,UA,598,N375UA,87,91,74,-9,-5,DEN,MCI,533,3,10,0,,0,0,0,0,0,0
2004,3,25,4,942,945,1103,1107,UA,599,N902UA,81,82,60,-4,-3,ORD,MSP,334,4,17,0,,0,0,0,0,0,0
2004,3,25,4,804,810,853,859,UA,599,N902UA,109,109,69,-6,-6,PIT,ORD,412,5,35,0,,0,0,0,0,0,0
2004,3,25,4,559,600,646,701,UA,601,N487UA,107,121,87,-15,-1,DCA,ORD,612,10,10,0,,0,0,0,0,0,0
2004,3,25,4,758,800,1032,1034,UA,601,N807UA,274,274,263,-2,-2,ORD,SJC,1829,3,8,0,,0,0,0,0,0,0
2004,3,25,4,622,630,904,914,UA,602,N956UA,102,104,80,-10,-8,ORD,DCA,612,12,10,0,,0,0,0,0,0,0
2004,3,25,4,648,700,745,802,UA,603,N844UA,117,122,92,-17,-12,DCA,ORD,612,6,19,0,,0,0,0,0,0,0
2004,3,25,4,800,800,1041,1042,UA,604,N824UA,101,102,75,-1,0,ORD,DCA,612,3,23,0,,0,0,0,0,0,0
2004,3,25,4,757,800,903,905,UA,605,N479UA,126,125,104,-2,-3,DCA,ORD,612,6,16,0,,0,0,0,0,0,0
2004,3,25,4,957,955,1207,1208,UA,605,N471UA,130,133,111,-1,2,ORD,MSY,837,2,17,0,,0,0,0,0,0,0
2004,3,25,4,853,900,1136,1141,UA,606,N829UA,103,101,78,-5,-7,ORD,DCA,612,3,22,0,,0,0,0,0,0,0
2004,3,25,4,901,900,1010,1009,UA,607,N811UA,129,129,91,1,1,DCA,ORD,612,27,11,0,,0,0,0,0,0,0
2004,3,25,4,1100,1100,1351,1343,UA,607,N811UA,291,283,258,8,0,ORD,SFO,1846,11,22,0,,0,0,0,0,0,0
2004,3,25,4,955,1000,1235,1241,UA,608,N302UA,100,101,81,-6,-5,ORD,DCA,612,3,16,0,,0,0,0,0,0,0
2004,3,25,4,1000,1005,1115,1116,UA,609,N443UA,135,131,96,-1,-5,DCA,ORD,612,3,36,0,,0,0,0,0,0,0
2004,3,25,4,1055,1100,1334,1343,UA,610,N352UA,99,103,79,-9,-5,ORD,DCA,612,3,17,0,,0,0,0,0,0,0
2004,3,25,4,1053,1100,1138,1204,UA,611,N956UA,105,124,93,-26,-7,DCA,ORD,612,3,9,0,,0,0,0,0,0,0
2004,3,25,4,725,730,1037,1050,UA,612,N364UA,132,140,115,-13,-5,DEN,ORD,888,5,12,0,,0,0,0,0,0,0
2004,3,25,4,1159,1200,1445,1440,UA,612,N364UA,106,100,82,5,-1,ORD,DCA,612,4,20,0,,0,0,0,0,0,0
2004,3,25,4,1254,1300,1540,1545,UA,614,N313UA,106,105,81,-5,-6,ORD,DCA,612,4,21,0,,0,0,0,0,0,0
2004,3,25,4,1157,1200,1257,1302,UA,615,N824UA,120,122,101,-5,-3,DCA,ORD,612,5,14,0,,0,0,0,0,0,0
2004,3,25,4,1407,1400,1621,1620,UA,615,N824UA,254,260,234,1,7,ORD,LAX,1745,4,16,0,,0,0,0,0,0,0
2004,3,25,4,1356,1400,1707,1646,UA,616,N460UA,131,106,78,21,-4,ORD,DCA,612,4,49,0,,0,0,0,21,0,0
2004,3,25,4,625,630,1227,1235,UA,616,N460UA,242,245,219,-8,-5,SJC,ORD,1829,3,20,0,,0,0,0,0,0,0
2004,3,25,4,1259,1300,1409,1410,UA,617,N829UA,130,130,99,-1,-1,DCA,ORD,612,3,28,0,,0,0,0,0,0,0
2004,3,25,4,1457,1500,1800,1751,UA,618,N910UA,123,111,81,9,-3,ORD,DCA,612,11,31,0,,0,0,0,0,0,0
2004,3,25,4,1413,1405,1532,1520,UA,619,N302UA,139,135,113,12,8,DCA,ORD,612,7,19,0,,0,0,0,0,0,0
2004,3,25,4,1618,1600,1937,1847,UA,620,N446UA,139,107,81,50,18,ORD,DCA,612,8,50,0,,0,0,0,32,0,18
2004,3,25,4,838,840,NA,1443,UA,620,N447UA,NA,243,NA,NA,-2,SJC,ORD,1829,0,26,0,,1,0,0,0,0,0
2004,3,25,4,1528,1500,1650,1607,UA,621,N352UA,142,127,103,43,28,DCA,ORD,612,6,33,0,,0,0,0,43,0,0
2004,3,25,4,1742,1655,2046,1931,UA,621,N352UA,244,216,194,75,47,ORD,SLC,1249,3,47,0,,0,17,0,28,0,30
2004,3,25,4,1700,1700,2021,1948,UA,622,N828UA,141,108,79,33,0,ORD,DCA,612,6,56,0,,0,0,0,33,0,0
2004,3,25,4,1632,1605,1800,1715,UA,623,N364UA,148,130,109,45,27,DCA,ORD,612,4,35,0,,0,0,0,45,0,0
2004,3,25,4,1803,1800,2104,2047,UA,624,N480UA,121,107,78,17,3,ORD,DCA,612,4,39,0,,0,0,0,17,0,0
2004,3,25,4,1115,1112,1653,1702,UA,624,N480UA,218,230,200,-9,3,SNA,ORD,1726,4,14,0,,0,0,0,0,0,0
2004,3,25,4,1756,1700,2003,1811,UA,625,N313UA,187,131,93,112,56,DCA,ORD,612,4,90,0,,0,0,0,112,0,0
2004,3,25,4,2140,1900,30,2147,UA,626,N806UA,110,107,81,163,160,ORD,DCA,612,4,25,0,,0,0,0,3,0,160
2004,3,25,4,1902,1800,2012,1910,UA,627,N460UA,130,130,96,62,62,DCA,ORD,612,3,31,0,,0,0,0,62,0,0
2004,3,25,4,2101,2000,2340,2239,UA,627,N460UA,279,279,242,61,61,ORD,SFO,1846,6,31,0,,0,9,0,0,0,52
2004,3,25,4,25,2100,304,2338,UA,628,N823UA,99,98,76,206,205,ORD,DCA,612,3,20,0,,0,68,0,1,0,137
2004,3,25,4,1608,1355,2242,1944,UA,628,N823UA,274,229,217,178,133,SMF,ORD,1781,7,50,0,,0,0,0,178,0,0
2004,3,25,4,1957,1900,2209,2015,UA,629,N910UA,192,135,119,114,57,DCA,ORD,612,4,69,0,,0,0,0,114,0,0
2004,3,25,4,1945,1916,2158,2115,UA,631,N452UA,133,119,104,43,29,SEA,SFO,679,5,24,0,,0,0,0,43,0,0
2004,3,25,4,626,630,926,925,UA,634,N537UA,120,115,93,1,-4,ORD,EWR,719,7,20,0,,0,0,0,0,0,0
2004,3,25,4,555,600,713,724,UA,635,N834UA,138,144,116,-11,-5,EWR,ORD,719,3,19,0,,0,0,0,0,0,0
2004,3,25,4,1341,1345,1516,1510,UA,637,N942UA,155,145,125,6,-4,EWR,ORD,719,3,27,0,,0,0,0,0,0,0
2004,3,25,4,552,600,754,811,UA,638,N942UA,122,131,109,-17,-8,DFW,ORD,802,4,9,0,,0,0,0,0,0,0
2004,3,25,4,858,900,1154,1157,UA,638,N942UA,116,117,94,-3,-2,ORD,EWR,719,6,16,0,,0,0,0,0,0,0
2004,3,25,4,736,745,853,915,UA,639,N407UA,137,150,111,-22,-9,EWR,ORD,719,4,22,0,,0,0,0,0,0,0
2004,3,25,4,1014,1020,1224,1213,UA,639,N407UA,250,233,207,11,-6,ORD,LAS,1515,9,34,0,,0,0,0,0,0,0
2004,3,25,4,835,845,949,1018,UA,641,N349UA,134,153,109,-29,-10,EWR,ORD,719,3,22,0,,0,0,0,0,0,0
2004,3,25,4,718,725,933,946,UA,642,N341UA,135,141,119,-13,-7,MSY,ORD,837,4,12,0,,0,0,0,0,0,0
2004,3,25,4,1117,1055,1415,1359,UA,642,N340UA,118,124,97,16,22,ORD,EWR,719,8,13,0,,0,16,0,0,0,0
2004,3,25,4,1245,1245,1432,1409,UA,645,N363UA,167,144,111,23,0,EWR,ORD,719,4,52,0,,0,0,0,23,0,0
2004,3,25,4,1514,1505,1805,1741,UA,645,N363UA,231,216,196,24,9,ORD,SLC,1249,1,34,0,,0,7,0,15,0,2
2004,3,25,4,1450,1445,1633,1611,UA,647,N340UA,163,146,116,22,5,EWR,ORD,719,7,40,0,,0,0,0,17,0,5
2004,3,25,4,1249,1255,1603,1601,UA,648,N956UA,134,126,106,2,-6,ORD,EWR,719,11,17,0,,0,0,0,0,0,0
2004,3,25,4,1616,1545,1804,1718,UA,649,N917UA,168,153,140,46,31,EWR,ORD,719,4,24,0,,0,0,0,46,0,0
2004,3,25,4,1040,1045,1151,1213,UA,651,N906UA,131,148,112,-22,-5,EWR,ORD,719,3,16,0,,0,0,0,0,0,0
2004,3,25,4,1601,1600,1947,1918,UA,654,N598UA,166,138,126,29,1,ORD,EWR,719,7,33,0,,0,0,0,29,0,0
2004,3,25,4,919,911,1510,1500,UA,654,N598UA,231,229,213,10,8,SNA,ORD,1726,4,14,0,,0,0,0,0,0,0
2004,3,25,4,2010,2015,2132,2133,UA,655,N540UA,142,138,120,-1,-5,DEN,SNA,846,5,17,0,,0,0,0,0,0,0
2004,3,25,4,1656,1655,1909,1915,UA,655,N540UA,253,260,224,-6,1,LGA,DEN,1619,6,23,0,,0,0,0,0,0,0
2004,3,25,4,1732,1700,2103,2010,UA,656,N935UA,151,130,96,53,32,ORD,EWR,719,7,48,0,,0,0,0,21,0,32
2004,3,25,4,1755,1800,2120,2115,UA,658,N463UA,145,135,95,5,-5,ORD,EWR,719,7,43,0,,0,0,0,0,0,0
2004,3,25,4,1706,1645,1945,1815,UA,659,N437UA,219,150,106,90,21,EWR,ORD,719,3,110,0,,0,0,0,90,0,0
2004,3,25,4,1950,1900,2254,2204,UA,660,N906UA,124,124,95,50,50,ORD,EWR,719,4,25,0,,0,7,0,0,0,43
2004,3,25,4,1930,1745,2115,1921,UA,661,N956UA,165,156,113,114,105,EWR,ORD,719,4,48,0,,0,0,0,114,0,0
2004,3,25,4,2207,2006,106,2256,UA,661,N936UA,179,170,122,130,121,ORD,IAH,925,8,49,0,,0,27,0,9,0,94
2004,3,25,4,2051,1900,2245,2033,UA,663,N951UA,174,153,135,132,111,EWR,ORD,719,3,36,0,,0,0,0,132,0,0
2004,3,25,4,1938,1746,2203,2010,UA,664,N827UA,145,144,127,113,112,MSY,ORD,837,3,15,0,,0,0,0,113,0,0
2004,3,25,4,2246,2100,145,2359,UA,664,N809UA,119,119,93,106,106,ORD,EWR,719,5,21,0,,0,34,0,0,0,72
2004,3,25,4,553,600,700,717,UA,667,N522UA,127,137,110,-17,-7,LGA,ORD,733,4,13,0,,0,0,0,0,0,0
2004,3,25,4,556,600,853,902,UA,668,N809UA,117,122,101,-9,-4,ORD,LGA,733,3,13,0,,0,0,0,0,0,0
2004,3,25,4,652,700,815,827,UA,669,N472UA,143,147,112,-12,-8,LGA,ORD,733,3,28,0,,0,0,0,0,0,0
2004,3,25,4,654,700,959,1003,UA,670,N382UA,125,123,107,-4,-6,ORD,LGA,733,5,13,0,,0,0,0,0,0,0
2004,3,25,4,752,800,931,933,UA,671,N352UA,159,153,115,-2,-8,LGA,ORD,733,3,41,0,,0,0,0,0,0,0
2004,3,25,4,755,800,1108,1104,UA,672,N348UA,133,124,108,4,-5,ORD,LGA,733,4,21,0,,0,0,0,0,0,0
2004,3,25,4,856,900,1013,1033,UA,673,N422UA,137,153,110,-20,-4,LGA,ORD,733,5,22,0,,0,0,0,0,0,0
2004,3,25,4,1137,1139,1349,1400,UA,673,N422UA,252,261,235,-11,-2,ORD,LAX,1745,5,12,0,,0,0,0,0,0,0
2004,3,25,4,854,900,1210,1202,UA,674,N346UA,136,122,107,8,-6,ORD,LGA,733,11,18,0,,0,0,0,0,0,0
2004,3,25,4,951,1000,1109,1134,UA,675,N809UA,138,154,112,-25,-9,LGA,ORD,733,3,23,0,,0,0,0,0,0,0
2004,3,25,4,1229,1230,1506,1503,UA,675,N810UA,277,273,250,3,-1,ORD,SMF,1781,4,23,0,,0,0,0,0,0,0
2004,3,25,4,956,1000,1255,1301,UA,676,N339UA,119,121,105,-6,-4,ORD,LGA,733,3,11,0,,0,0,0,0,0,0
2004,3,25,4,1056,1100,1219,1235,UA,677,N382UA,143,155,118,-16,-4,LGA,ORD,733,4,21,0,,0,0,0,0,0,0
2004,3,25,4,724,730,942,954,UA,678,N945UA,138,144,124,-12,-6,IAH,ORD,925,5,9,0,,0,0,0,0,0,0
2004,3,25,4,1053,1100,1401,1402,UA,678,N945UA,128,122,102,-1,-7,ORD,LGA,733,6,20,0,,0,0,0,0,0,0
2004,3,25,4,1155,1200,1341,1336,UA,679,N348UA,166,156,115,5,-5,LGA,ORD,733,14,37,0,,0,0,0,0,0,0
2004,3,25,4,1426,1429,1715,1721,UA,679,N348UA,169,172,145,-6,-3,ORD,SAT,1041,5,19,0,,0,0,0,0,0,0
2004,3,25,4,1156,1200,1502,1501,UA,680,N443UA,126,121,102,1,-4,ORD,LGA,733,4,20,0,,0,0,0,0,0,0
2004,3,25,4,1255,1300,1435,1435,UA,681,N346UA,160,155,130,0,-5,LGA,ORD,733,8,22,0,,0,0,0,0,0,0
2004,3,25,4,1312,1255,1609,1558,UA,682,N470UA,117,123,97,11,17,ORD,LGA,733,4,16,0,,0,0,0,0,0,0
2004,3,25,4,1021,1025,1631,1626,UA,684,N527UA,250,241,226,5,-4,OAK,ORD,1835,9,15,0,,0,0,0,0,0,0
2004,3,25,4,1735,1730,2116,2041,UA,684,N527UA,161,131,108,35,5,ORD,LGA,733,4,49,0,,0,0,0,35,0,0
2004,3,25,4,1649,1500,1817,1635,UA,685,N945UA,148,155,125,102,109,LGA,ORD,733,4,19,0,,0,0,0,102,0,0
2004,3,25,4,1838,1720,2055,1846,UA,685,N939UA,137,86,84,129,78,ORD,OMA,416,6,47,0,,0,0,0,55,0,74
2004,3,25,4,1154,1200,1305,1315,UA,686,N902UA,71,75,50,-10,-6,MSP,ORD,334,5,16,0,,0,0,0,0,0,0
2004,3,25,4,1356,1400,1741,1709,UA,686,N902UA,165,129,102,32,-4,ORD,LGA,733,4,59,0,,0,0,0,32,0,0
2004,3,25,4,1812,1605,2012,1734,UA,687,N443UA,180,149,112,158,127,LGA,ORD,733,4,64,0,,0,0,0,158,0,0
2004,3,25,4,1458,1500,1823,1810,UA,688,N937UA,145,130,103,13,-2,ORD,LGA,733,7,35,0,,0,0,0,0,0,0
2004,3,25,4,1840,1700,2035,1839,UA,689,N470UA,175,159,109,116,100,LGA,ORD,733,4,62,0,,0,0,0,116,0,0
2004,3,25,4,2121,1935,5,2215,UA,689,N470UA,284,280,250,110,106,ORD,SJC,1829,4,30,0,,0,6,0,4,0,100
2004,3,25,4,1605,1600,1956,1910,UA,690,N413UA,171,130,106,46,5,ORD,LGA,733,5,60,0,,0,0,0,46,0,0
2004,3,25,4,1511,1511,1610,1610,UA,691,N368UA,119,119,104,0,0,DFW,DEN,641,4,11,0,,0,0,0,0,0,0
2004,3,25,4,920,930,1051,1107,UA,691,N368UA,151,157,111,-16,-10,LGA,ORD,733,5,35,0,,0,0,0,0,0,0
2004,3,25,4,1151,1155,1418,1423,UA,691,N368UA,147,148,117,-5,-4,ORD,DFW,802,6,24,0,,0,0,0,0,0,0
2004,3,25,4,1022,1005,1456,1446,UA,692,N828UA,154,161,135,10,17,DEN,DTW,1123,7,12,0,,0,0,0,0,0,0
2004,3,25,4,733,745,850,912,UA,692,N853UA,77,87,55,-22,-12,JAC,DEN,406,13,9,0,,0,0,0,0,0,0
2004,3,25,4,1930,1800,2110,1942,UA,693,N902UA,160,162,113,88,90,LGA,ORD,733,8,39,0,,0,0,0,77,0,11
2004,3,25,4,1705,1700,2053,2007,UA,694,N340UA,168,127,104,46,5,ORD,LGA,733,4,60,0,,0,0,0,41,0,5
2004,3,25,4,2026,1900,2226,2038,UA,695,N937UA,180,158,136,108,86,LGA,ORD,733,3,41,0,,0,0,0,108,0,0
2004,3,25,4,1856,1900,2215,2206,UA,696,N438UA,139,126,96,9,-4,ORD,LGA,733,4,39,0,,0,0,0,0,0,0
2004,3,25,4,1207,1210,1803,1804,UA,696,N438UA,236,234,199,-1,-3,SAN,ORD,1723,9,28,0,,0,0,0,0,0,0
2004,3,25,4,2036,2000,2230,2135,UA,697,N413UA,174,155,122,55,36,LGA,ORD,733,4,48,0,,0,0,0,19,0,36
2004,3,25,4,2058,2100,24,2356,UA,698,N548UA,146,116,96,28,-2,ORD,LGA,733,4,46,0,,0,0,0,28,0,0
2004,3,25,4,1440,1440,2006,2005,UA,700,N548UA,206,205,178,1,0,LAS,ORD,1515,5,23,0,,0,0,0,0,0,0
2004,3,25,4,1953,2000,2128,2129,UA,701,N316UA,155,149,136,-1,-7,DEN,SMF,910,6,13,0,,0,0,0,0,0,0
2004,3,25,4,1737,1735,1853,1901,UA,701,N316UA,136,146,118,-8,2,STL,DEN,770,6,12,0,,0,0,0,0,0,0
2004,3,25,4,1243,1250,1415,1416,UA,702,N939UA,92,86,68,-1,-7,IAD,BOS,413,5,19,0,,0,0,0,0,0,0
2004,3,25,4,910,916,1153,1201,UA,702,N939UA,103,105,78,-8,-6,ORD,IAD,589,7,18,0,,0,0,0,0,0,0
2004,3,25,4,652,655,1209,1227,UA,703,N539UA,197,212,177,-18,-3,LAS,ORD,1515,4,16,0,,0,0,0,0,0,0
2004,3,25,4,839,845,1018,1029,UA,704,N534UA,99,104,70,-11,-6,SFO,PDX,550,5,24,0,,0,0,0,0,0,0
2004,3,25,4,2100,2055,2358,2355,UA,706,N810UA,118,120,101,3,5,DEN,SAT,794,3,14,0,,0,0,0,0,0,0
2004,3,25,4,1653,1653,2004,2005,UA,706,N810UA,131,132,112,-1,0,SMF,DEN,910,7,12,0,,0,0,0,0,0,0
2004,3,25,4,921,925,1117,1128,UA,708,N528UA,116,123,102,-11,-4,MCO,IAD,758,4,10,0,,0,0,0,0,0,0
2004,3,25,4,1948,1820,1958,1855,UA,709,N383UA,70,95,57,63,88,CLE,ORD,316,4,9,0,,0,0,0,63,0,0
2004,3,25,4,2029,2000,2201,2118,UA,709,N383UA,92,78,46,43,29,ORD,STL,258,3,43,0,,0,0,0,14,0,29
2004,3,25,4,1816,1820,2031,2038,UA,710,N953UA,75,78,60,-7,-4,DEN,ICT,419,4,11,0,,0,0,0,0,0,0
2004,3,25,4,1935,1935,2149,2132,UA,711,N563UA,254,237,204,17,0,ORD,LAS,1515,8,42,0,,0,0,0,17,0,0
2004,3,25,4,2106,1910,17,2159,UA,712,N905UA,131,109,83,138,116,ORD,GSO,590,5,43,0,,0,0,0,24,0,114
2004,3,25,4,711,715,1041,1058,UA,714,N410UA,150,163,141,-17,-4,ORD,RSW,1120,2,7,0,,0,0,0,0,0,0
2004,3,25,4,1759,1800,1931,1917,UA,715,N459UA,212,197,165,14,-1,ATL,DEN,1199,3,44,0,,0,0,0,0,0,0
2004,3,25,4,2011,2010,2140,2135,UA,715,N485UA,149,145,125,5,1,DEN,LAX,862,4,20,0,,0,0,0,0,0,0
2004,3,25,4,1915,1900,2219,2215,UA,716,N399UA,124,135,110,4,15,DEN,IAH,861,6,8,0,,0,0,0,0,0,0
2004,3,25,4,749,705,903,847,UA,717,N401UA,134,162,124,16,44,PVD,ORD,849,2,8,0,,0,16,0,0,0,0
2004,3,25,4,1234,1234,1742,1746,UA,718,N510UA,188,192,169,-4,0,DEN,BWI,1491,3,16,0,,0,0,0,0,0,0
2004,3,25,4,817,815,1126,1131,UA,718,N510UA,129,136,108,-5,2,SAN,DEN,853,7,14,0,,0,0,0,0,0,0
2004,3,25,4,1437,1440,1638,1609,UA,719,N399UA,121,89,90,29,-3,ORD,MSP,334,5,26,0,,0,0,0,29,0,0
2004,3,25,4,1237,1240,1332,1326,UA,719,N399UA,115,106,88,6,-3,PIT,ORD,412,6,21,0,,0,0,0,0,0,0
2004,3,25,4,1905,1910,2131,2144,UA,720,N825UA,86,94,71,-13,-5,DEN,DSM,589,3,12,0,,0,0,0,0,0,0
2004,3,25,4,1350,1350,1355,1415,UA,721,N379UA,65,85,44,-20,0,DTW,ORD,235,3,18,0,,0,0,0,0,0,0
2004,3,25,4,2314,2212,57,6,UA,722,N593UA,103,114,86,51,62,SFO,SEA,679,4,13,0,,0,8,0,0,0,43
2004,3,25,4,1458,1500,1633,1615,UA,723,N903UA,155,135,113,18,-2,PHL,ORD,678,4,38,0,,0,0,0,18,0,0
2004,3,25,4,939,945,1124,1129,UA,724,N919UA,105,104,90,-5,-6,PDX,SFO,550,8,7,0,,0,0,0,0,0,0
2004,3,25,4,1930,1831,1942,1855,UA,725,N920UA,72,84,50,47,59,DAY,ORD,240,2,20,0,,0,0,0,47,0,0
2004,3,25,4,2012,1940,2213,2113,UA,725,N920UA,121,93,65,60,32,ORD,MCI,403,3,53,0,,0,0,0,28,0,32
2004,3,25,4,1828,1825,9,2,UA,726,N581UA,221,217,197,7,3,DEN,BOS,1754,4,20,0,,0,0,0,0,0,0
2004,3,25,4,1427,1415,1742,1723,UA,726,N581UA,135,128,104,19,12,SNA,DEN,846,6,25,0,,0,0,0,7,0,12
2004,3,25,4,1856,1629,1959,1744,UA,727,N943UA,123,135,91,135,147,ATL,ORD,606,4,28,0,,0,135,0,0,0,0
2004,3,25,4,1453,1500,1719,1715,UA,728,N947UA,86,75,45,4,-7,ORD,CMH,296,3,38,0,,0,0,0,0,0,0
2004,3,25,4,1702,1705,1809,1817,UA,729,N333UA,67,72,54,-8,-3,DEN,ABQ,349,5,8,0,,0,0,0,0,0,0
2004,3,25,4,1257,1215,1842,1747,UA,730,N440UA,225,212,176,55,42,LAS,ORD,1515,7,42,0,,0,0,0,55,0,0
2004,3,25,4,1930,1837,2224,2132,UA,730,N440UA,114,115,80,52,53,ORD,BWI,622,3,31,0,,0,8,0,0,0,44
2004,3,25,4,801,805,1027,1029,UA,731,N434UA,266,264,219,-2,-4,EWR,DEN,1605,8,39,0,,0,0,0,0,0,0
2004,3,25,4,1143,1144,1404,1405,UA,732,N331UA,201,201,173,-1,-1,FLL,ORD,1182,3,25,0,,0,0,0,0,0,0
2004,3,25,4,1454,1455,1717,1711,UA,732,N331UA,83,76,46,6,-1,ORD,DTW,235,4,33,0,,0,0,0,0,0,0
2004,3,25,4,827,830,1050,1103,UA,733,N466UA,143,153,130,-13,-3,IAD,MIA,921,3,10,0,,0,0,0,0,0,0
2004,3,25,4,927,935,1212,1210,UA,734,N905UA,165,155,134,2,-8,IAH,ORD,925,6,25,0,,0,0,0,0,0,0
2004,3,25,4,1328,1330,1623,1552,UA,734,N905UA,115,82,67,31,-2,ORD,PIT,412,5,43,0,,0,0,0,31,0,0
2004,3,25,4,1701,1520,2006,1754,UA,735,N813UA,305,274,244,132,101,ORD,SMF,1781,5,56,0,,0,101,0,31,0,0
